id,review,category,human_truth,validation_status,llm_child,llm_pet,llm_handicap,bert_child,bert_pet,bert_handicap,kw_child,kw_pet,kw_handicap
28457,"Great booster!: I bought this Dakota backless booster for my nearly 6 year old. She previously was using a Jupiter Komfort Kruiser XL100, which I loved. The Komfort Kruiser was a booster with a back, and although it still fits her to this day, she was eager to move into a backless booster. I think the Dakota booster works great. It gets her to the height she needs for the seatbelt, but allows her to feel more like a big kid by not having a back. This booster is a quality item and large enough to fit her until she will be old and large enough to no longer require a booster. The pocket on the side is handy as well, although does not work well with drinks (I advise buying a bottle holder to put on the arm rest!).",child,1,llm_validated,1,0,0,0,0,0,1,0,0
20987,Thanksgiving   Christmas   Family,child,1,llm_validated,1,0,0,0,0,0,1,0,0
33837,Walks in the snow     Shopping     Family activities,child,1,agreed,1,0,0,1,0,0,1,0,0
35790,Go shopping for Christmas   Christmas decorations   Spending time with family,child,1,agreed,1,0,0,1,0,0,1,0,0
11683,Thanksgiving  day  My birthday  To share with family,child,1,agreed,1,0,0,1,0,0,1,0,0
18763,dancing  spending time with kids  traveling,child,1,agreed,1,0,0,1,0,0,1,0,0
34358,Going to the park with my daughter  Taking her to the splash park  Going to the zoo,child,1,agreed,1,0,0,1,0,0,1,0,0
34739,"going to the beach, visiting national parks, and hanging out with family",child,1,agreed,1,0,0,1,0,0,1,0,0
39720,"Spending time with the family, shopping . And drinking hot cocoa",child,1,agreed,1,0,0,1,0,0,1,0,0
20588,"Carving pumpkins, watching movies with kids, playing in leaves",child,1,agreed,1,0,0,1,0,0,1,0,0
26364,Chocolate sleeping and bieing with my family.,child,1,agreed,1,0,0,1,0,0,1,0,0
36323,Swimming  Visiting family  Icy treats,child,1,llm_validated,1,0,0,0,0,0,1,0,0
37761,"Swimming, sitting outside relaxing, and playing with my kids outside",child,1,agreed,1,0,0,1,0,0,1,0,0
32262,Sitting in front of the fire place  Anything Christmas  Building snowmen with my kids,child,1,agreed,1,0,0,1,0,0,1,0,0
14946,Hunting  Fishing  Family,child,1,llm_validated,1,0,0,0,0,0,1,0,0
399,"gluten free breadmachine bread mix: best one I have found to make in my bread machine, and my kids will eat it. pretty easy to make as well...",child,1,agreed,1,0,0,1,0,0,1,0,0
37624,Going to the pumpkin patch  Hayrides with kids  Playing in the leaves with kids,child,1,agreed,1,0,0,1,0,0,1,0,0
12329,#1. building a snow man with my god children.     #2. watching all of the classic winter/christmas movies.     #3. seeing the joy and happiness on the faces of my family and friends when they open their gifts.,child,1,agreed,1,0,0,1,0,0,1,0,0
29249,"bbq with family, summer fruit, going swimming",child,1,agreed,1,0,0,1,0,0,1,0,0
23741,Decorating the house. Begin shopping for the holidays. Spending time with my daughter outdoors.,child,1,llm_validated,1,0,0,0,0,0,1,0,0
39339,Going to Colorado Rockies Baseball games.  Going on an annual vacation with my son in June.  Going to the mountains and staying in a cabin.,child,1,llm_validated,1,0,0,0,0,0,1,0,0
8009,"Building snowmen/playing in the snow, making warm food, and spending time with family.",child,1,agreed,1,0,0,1,0,0,1,0,0
45225,"Hiking, spending time with friends and family, listening to music",child,1,agreed,1,0,0,1,0,0,1,0,0
137,"Just Awful: I bought this for my 4 year olds birthday because i thought it would be cute to see the animals on their adventure since my kids are animal lovers and we live on a farm. My four young kids thought this movie was just okay, i dont think it is a movie that they would want to watch again. My husband and i thought it was very annoying and all we could think about was how the poor animals were tortured over a 3 year period while making this movie. Made by Japanese and i dont think they have the same concern for an animals well being as Americans do.",child,1,agreed,1,0,0,1,0,0,1,0,0
3674,"My three favorite fall activities are Bong fires, holiday parties and cooking for friends and family",child,1,agreed,1,0,0,1,0,0,1,0,0
11156,Fishing  Hiking  Spending time around a campfire with my family,child,1,agreed,1,0,0,1,0,0,1,0,0
41831,"Piece of Junk!!!: I purchased the Disney Dream Sketcher for $45 for my daughter for Christmas. Immediately the screen kept freezing and I'd have to unscrew the battery doors to reset it. The batteries kept popping up inside their doors even though the doors were on tight. A tiny screw fell out without our noticing and the sketcher no longer worked. I wrote to Jazware to ask them to send me another tiny screw and they never replied. My daughter wanted to play it since she barely used it so I took back the one without a screw and exchanged it for a new one. I told the customer service at the store that the screen kept freezing so they're going to send it back to Jazware. If they would've sent me the screw, I wouldn't have taken it back and they wouldn't have",child,1,llm_validated,1,0,0,0,0,0,1,0,0
533,Watching football.  Cuddling on th couch watching movies.  Holidays with family.,child,1,llm_validated,1,0,0,0,0,0,1,0,0
28183,Sleeping family travel,child,1,agreed,1,0,0,1,0,0,1,0,0
15086,"So, So for toddlers: I brought this book for my nephrew, Johnavan (1 yr old) but I felt that the language used was more suited for older kids. There are other basic baby books that would appeal more to toddlers.",child,1,agreed,1,0,0,1,0,0,1,0,0
37505,stay with my family,child,1,agreed,1,0,0,1,0,0,1,0,0
28850,"Going to the beach with my kids,  swimming in the ocean, and going on a vacation with my family for a few days",child,1,agreed,1,0,0,1,0,0,1,0,0
29892,"I like carving pumpkins with my family, decorating our yard, and cooking Thanksgiving dinner.",child,1,agreed,1,0,0,1,0,0,1,0,0
29502,Going out to play in the snow with my grandkids.   Spending time with My family for the holidays  Watching the new year come in,child,1,agreed,1,0,0,1,0,0,1,0,0
22821,Fun with kids!: The movie is fun to watch with kids. It's paced well and the jokes are funny for kids and adults.,child,1,agreed,1,0,0,1,0,0,1,0,0
13389,"Sitting on the porch with a cup of coffee, taking walks with the kids, going to the park with my kids",child,1,agreed,1,0,0,1,0,0,1,0,0
17322,"Thumbs up! I recommend this chair!: I love this chair! Our daughter is 12 months old. We gave it to her 2 weeks ago for her 1st birthday. She is a BIG climber & jumper, so I was very concerned about stability. I wanted to get her a rocking chair initially, like her older brothers all had, but the way she loves to sit and look at her books made me look at this type of chair. I spent hours comparing this chair to every other chair out there. The price on this one couldn't be beat for the quality. It's cute, she talks to the smiling face on it, and it's colorful enough to fit in anyone's decor. It is a very strong, quality built chair. My oldest son, going on 16, even tried it out! She climbs in and out and jumps and it does not tip. She LOVES sitting in it A",child,1,llm_validated,1,0,0,0,0,0,1,0,0
